Estado civil,Nacionalidade,Migração,Gênero,Idade na matrícula,Estrangeiro,Qualificação da mãe,Qualificação do pai,Ocupação da mãe,Ocupação do pai,Necessidades educacionais especiais,Devedor,Taxas de matrícula em dia,Bolsista,Taxa de desemprego,Taxa de inflação,PIB,Modo de inscrição,Ordem de inscrição,Curso,Frequência diurna/noturna   ,Qualificação prévia,disciplinas 1º semestre (creditadas),disciplinas 1º semestre (matriculadas),disciplinas 1º semestre (avaliações),disciplinas 1º semestre (aprovadas),disciplinas 1º semestre (nota),disciplinas 1º semestre (sem avaliações),disciplinas 2º semestre (creditadas),disciplinas 2º semestre (matriculadas),disciplinas 2º semestre (avaliações),disciplinas 2º semestre (aprovadas),disciplinas 2º semestre (nota),disciplinas 2º semestre (sem avaliações),Situação
1,1,0,0,26,0,37,37,5,6,0,0,0,0,12.4,0.5,1.79,44,1,171,1,39,4,9,9,4,11.25,0,3,10,12,3,11.0,0,Desistente
1,1,1,0,18,0,37,38,9,9,0,0,1,1,10.8,1.4,1.74,1,3,9070,1,1,0,6,6,6,14.0,0,0,6,8,6,13.625,0,Graduado
1,1,1,0,21,0,1,38,4,9,0,0,1,1,10.8,1.4,1.74,1,1,9254,1,1,0,6,8,6,12.166.666.666.666.600,0,0,6,11,3,11.666.666.666.666.600,0,Desistente
1,1,1,0,18,0,38,37,3,3,0,0,1,0,10.8,1.4,1.74,17,4,9500,1,1,0,8,8,7,13.297.142.857.142.800,0,0,8,8,7,13.297.142.857.142.800,0,Graduado
1,1,1,0,20,0,19,19,4,6,0,0,1,0,15.5,2.8,-4.06,1,1,9085,1,1,0,6,14,6,13.923.076.923.076.900,0,0,6,9,6,14.25,0,Graduado
1,1,1,0,18,0,38,19,5,6,0,0,1,0,15.5,2.8,-4.06,1,6,9500,1,1,0,7,11,7,13.37,0,0,8,13,7,12.833.333.333.333.300,0,Graduado
1,1,0,0,19,0,19,38,7,9,0,0,1,1,12.7,3.7,-1.7,17,6,9147,1,1,0,5,5,5,12.4,0,0,5,8,3,11.0,0,Matriculado
1,1,1,0,20,0,1,1,2,2,0,0,1,0,7.6,2.6,0.32,1,1,9670,1,1,0,5,5,4,15.0,0,0,5,5,4,13.75,0,Desistente
1,1,0,0,18,0,19,19,9,5,0,1,1,1,12.7,3.7,-1.7,1,1,9853,1,1,0,6,6,6,13.333.333.333.333.300,0,0,6,7,6,12.571.428.571.428.500,0,Graduado
1,1,1,0,20,0,37,37,9,9,0,0,1,1,10.8,1.4,1.74,16,2,9147,1,1,0,5,8,3,12.0,0,0,5,9,4,12.625,0,Matriculado
1,1,1,0,22,0,19,11,0,0,0,0,1,0,7.6,2.6,0.32,1,2,8014,0,1,0,6,7,5,13.4,0,0,6,9,5,12.2,0,Graduado
1,1,1,0,18,0,19,38,4,5,0,0,1,0,7.6,2.6,0.32,1,1,171,1,1,0,0,0,0,0.0,0,0,0,0,0,0.0,0,Matriculado
1,1,0,0,21,0,19,38,5,7,0,0,1,0,8.9,1.4,3.51,51,1,9991,0,1,1,5,9,4,11.5,0,1,5,5,5,11.4,0,Graduado
1,1,0,0,18,0,1,1,9,0,0,0,1,0,13.9,-0.3,0.79,18,2,9853,1,1,0,7,12,6,12.0,0,0,7,11,6,12.166.666.666.666.600,0,Matriculado
1,1,0,0,18,0,19,19,4,4,0,0,1,0,12.7,3.7,-1.7,1,1,9500,1,1,0,8,8,7,13.485.714.285.714.200,0,0,8,8,7,13.485.714.285.714.200,0,Graduado
1,1,0,0,18,0,12,19,4,5,1,0,1,1,8.9,1.4,3.51,1,1,9070,1,1,0,6,6,6,12.0,0,0,6,8,6,11.285.714.285.714.200,0,Graduado
1,1,1,0,19,0,37,37,9,1,0,0,1,0,15.5,2.8,-4.06,17,1,171,1,1,0,0,0,0,0.0,0,0,0,0,0,0.0,0,Desistente
1,1,1,0,19,0,1,19,3,5,0,0,1,0,10.8,1.4,1.74,17,3,9147,1,1,0,5,7,3,10.333.333.333.333.300,0,0,5,11,3,14.428.571.428.571.400,0,Matriculado
1,1,1,0,19,0,38,1,9,4,0,0,1,0,16.2,0.3,-0.92,1,1,9500,1,1,0,7,10,5,12.94,0,0,7,7,5,13.76,0,Matriculado
1,1,1,0,19,0,1,37,7,7,0,0,1,0,10.8,1.4,1.74,1,3,9500,1,1,0,8,11,7,13.258.571.428.571.400,0,0,8,11,7,13.258.571.428.571.400,0,Graduado
1,1,1,0,19,0,1,2,10,10,0,0,1,0,8.9,1.4,3.51,1,1,9147,1,1,0,5,9,4,12.25,0,0,5,10,4,12.0,0,Matriculado
1,1,1,0,19,0,38,37,9,7,0,0,0,0,10.8,1.4,1.74,17,1,9254,1,1,0,6,9,3,11.666.666.666.666.600,0,0,6,15,1,10.0,0,Desistente
1,1,1,0,21,0,38,37,9,7,0,0,1,1,8.9,1.4,3.51,16,4,9254,1,1,0,6,7,6,13.571.428.571.428.500,0,0,6,6,6,12.5,0,Graduado
1,41,0,0,20,1,1,37,9,7,0,0,1,1,15.5,2.8,-4.06,1,2,9773,1,1,0,6,9,5,11.8,0,0,6,9,5,11.833.333.333.333.300,0,Graduado
1,1,1,0,20,0,19,19,3,9,0,0,1,1,11.1,0.6,02.02,1,1,9147,1,1,0,5,7,5,14.2,0,0,5,7,5,13.285.714.285.714.200,0,Graduado
1,1,0,0,41,0,37,37,9,9,0,0,1,0,7.6,2.6,0.32,39,1,9991,0,19,0,5,8,5,11.0,0,0,5,6,5,11.8,1,Graduado
4,1,1,0,32,0,37,37,3,3,0,0,1,0,12.4,0.5,1.79,7,1,9500,1,40,0,7,16,4,13.625,0,0,7,8,7,12.6375,0,Matriculado
1,1,1,0,18,0,38,1,9,5,0,0,1,0,10.8,1.4,1.74,17,3,9500,1,1,0,8,8,7,14.652.857.142.857.100,0,0,8,8,7,14.652.857.142.857.100,0,Graduado
4,1,0,0,35,0,37,37,3,4,0,0,1,1,15.5,2.8,-4.06,39,1,8014,0,1,0,6,9,6,11.333.333.333.333.300,0,0,6,6,6,11.333.333.333.333.300,0,Graduado
1,1,0,0,32,0,37,37,9,9,0,1,0,0,16.2,0.3,-0.92,39,1,9500,1,1,0,7,12,4,13.7,0,0,7,7,0,0.0,0,Desistente
1,1,0,0,37,0,19,37,5,9,0,0,1,0,12.4,0.5,1.79,39,1,8014,0,40,7,11,11,11,13.727.272.727.272.700,0,4,8,8,8,14.75,0,Graduado
2,1,0,0,30,0,3,37,9,9,0,0,1,0,12.7,3.7,-1.7,39,2,9147,1,3,4,7,9,7,11.75,0,3,8,12,7,11.142.857.142.857.100,0,Desistente
1,1,0,1,23,0,19,19,0,0,0,0,1,0,7.6,2.6,0.32,43,2,9773,1,1,0,6,9,6,12.333.333.333.333.300,0,0,6,11,5,13.0,0,Graduado
1,1,1,0,20,0,3,1,2,7,0,0,1,1,15.5,2.8,-4.06,17,2,9773,1,1,0,6,6,6,14.0,0,0,6,7,6,13.857.142.857.142.800,0,Desistente
1,1,0,1,21,0,19,37,5,7,0,0,1,0,9.4,-0.8,-3.12,1,1,9670,1,1,0,5,7,4,11.5,0,0,5,6,4,11.75,0,Graduado
1,1,0,1,19,0,38,19,5,7,0,0,1,0,12.4,0.5,1.79,1,1,9147,1,1,0,5,6,5,11.2,0,0,5,5,5,13.2,0,Graduado
1,1,1,1,18,0,1,19,4,3,0,0,1,1,10.8,1.4,1.74,17,4,9500,1,1,0,8,8,7,15.07,0,0,8,8,7,15.07,0,Graduado
1,1,0,1,18,0,34,34,0,0,0,0,1,0,10.8,1.4,1.74,42,1,9119,1,1,0,5,6,1,10.0,0,0,5,7,1,12.0,0,Desistente
1,1,0,1,24,0,1,1,4,10,0,0,1,0,12.4,0.5,1.79,39,1,9991,0,1,0,5,5,4,12.0,0,0,5,6,5,12.666.666.666.666.600,0,Matriculado
1,1,1,1,22,0,1,37,9,9,0,0,1,0,12.7,3.7,-1.7,18,1,9670,1,1,0,6,11,4,13.0,0,0,6,11,4,12.6,0,Graduado
1,1,1,1,18,0,19,1,5,5,0,0,1,0,16.2,0.3,-0.92,17,4,9254,1,1,0,6,7,4,11.0,0,0,6,7,3,11.25,0,Desistente
1,1,1,0,18,0,37,37,5,6,0,0,1,0,9.4,-0.8,-3.12,16,2,9238,1,1,0,6,8,6,13.571.428.571.428.500,0,0,6,11,5,12.166.666.666.666.600,0,Graduado
1,101,1,1,21,1,2,1,9,1,0,0,1,0,16.2,0.3,-0.92,1,2,9070,1,1,0,6,7,5,14.6,0,0,6,6,5,14.2,0,Graduado
4,1,0,0,38,0,37,37,9,9,0,1,1,0,16.2,0.3,-0.92,39,1,9500,1,1,0,7,13,3,11.833.333.333.333.300,0,0,7,14,2,10.0,0,Desistente
1,1,0,0,19,0,38,37,9,9,0,0,1,1,12.7,3.7,-1.7,18,1,9556,1,1,0,7,11,7,12.625,0,0,8,11,8,12.5125,0,Graduado
6,1,0,0,36,0,37,37,9,9,0,0,1,0,16.2,0.3,-0.92,39,1,9500,1,1,0,7,12,4,11.5,0,0,7,14,3,12.333.333.333.333.300,0,Desistente
1,1,1,0,18,0,1,1,9,9,0,0,1,0,12.7,3.7,-1.7,16,1,9085,1,1,0,5,8,4,13.25,1,0,5,10,4,10.5,0,Graduado
1,1,1,0,19,0,19,19,5,5,0,0,1,0,12.4,0.5,1.79,1,3,9500,1,1,0,7,9,7,1.260.625,0,0,8,12,6,11.9,0,Graduado
1,1,0,0,21,0,19,38,9,9,0,1,0,0,8.9,1.4,3.51,53,1,9085,1,42,7,10,15,8,13.75,0,4,9,17,5,13.2,0,Desistente
1,1,1,0,19,0,19,38,192,192,0,0,1,0,11.1,0.6,02.02,1,2,9500,1,1,0,7,10,6,13.598.333.333.333.300,0,0,8,11,6,11.933.333.333.333.300,0,Matriculado
1,1,0,0,18,0,19,19,9,9,0,0,1,1,16.2,0.3,-0.92,1,1,9238,1,1,0,6,11,5,11.142.857.142.857.100,0,0,6,8,6,12.285.714.285.714.200,0,Graduado
2,1,1,0,45,0,37,19,9,7,0,0,1,0,13.9,-0.3,0.79,7,1,9500,1,3,7,11,11,11,12.7,0,6,10,12,10,1.296.818.181.818.180,0,Matriculado
1,1,1,0,20,0,37,37,9,7,0,0,1,0,7.6,2.6,0.32,17,1,9147,1,1,0,5,9,1,10.0,0,0,5,10,1,11.0,0,Desistente
1,1,1,0,18,0,19,1,5,7,0,1,1,0,13.9,-0.3,0.79,17,1,9254,1,1,0,6,8,6,11.666.666.666.666.600,0,0,6,10,4,11.5,0,Graduado
1,1,0,0,18,0,1,19,4,4,0,0,1,1,11.1,0.6,02.02,1,1,9670,1,1,0,6,8,6,14.0,0,0,6,7,6,13.142.857.142.857.100,0,Graduado
1,1,0,0,25,0,34,34,0,0,0,0,1,0,10.8,1.4,1.74,7,2,9130,1,3,0,5,9,0,0.0,4,0,5,9,0,0.0,3,Desistente
1,1,1,0,19,0,1,1,4,4,0,0,1,0,10.8,1.4,1.74,1,6,9500,1,1,0,8,9,7,1.204.142.857.142.850,0,0,8,9,7,1.204.142.857.142.850,0,Graduado
1,1,1,0,18,0,19,19,7,7,0,0,1,1,13.9,-0.3,0.79,1,1,171,1,1,0,0,0,0,0.0,0,0,0,0,0,0.0,0,Graduado
1,1,0,0,39,0,1,1,3,6,0,0,1,0,13.9,-0.3,0.79,7,1,9254,1,40,12,13,14,13,1.376.923.076.923.070,0,9,12,16,12,14.583.333.333.333.300,0,Graduado
2,1,0,0,29,0,38,37,9,9,0,0,1,0,15.5,2.8,-4.06,39,1,9003,1,1,13,18,20,18,15.444.444.444.444.400,0,11,13,13,13,15.307.692.307.692.300,0,Graduado
1,1,1,0,18,0,19,19,4,7,0,0,1,0,13.9,-0.3,0.79,17,1,9853,1,1,0,7,9,6,11.5,0,0,7,8,7,12.714.285.714.285.700,0,Matriculado
1,1,0,0,23,0,37,2,9,3,0,0,0,0,10.8,1.4,1.74,7,1,9070,1,3,0,3,3,2,10.0,0,0,6,0,0,0.0,0,Desistente
1,1,1,0,21,0,1,37,5,5,0,0,1,0,12.7,3.7,-1.7,42,1,9853,1,1,0,6,8,4,12.25,0,0,6,13,3,10.333.333.333.333.300,0,Desistente
1,1,0,0,18,0,1,19,4,4,0,0,0,0,10.8,1.4,1.74,1,1,9238,1,1,0,6,6,6,14.5,0,0,6,6,6,15.166.666.666.666.600,0,Graduado
1,1,1,0,23,0,1,19,5,5,0,0,1,0,12.4,0.5,1.79,7,1,9085,1,40,0,6,7,6,15.571.428.571.428.500,0,0,6,8,6,16.375,0,Graduado
1,1,0,0,18,0,1,19,4,4,0,0,1,0,11.1,0.6,02.02,1,1,9130,1,1,0,6,7,6,15.571.428.571.428.500,0,0,6,7,6,14.714.285.714.285.700,0,Graduado
2,1,0,0,32,0,37,37,4,8,0,0,1,0,9.4,-0.8,-3.12,39,1,8014,0,19,0,6,8,5,13.8,0,0,6,7,6,12.166.666.666.666.600,0,Graduado
2,1,0,0,29,0,19,37,9,7,0,1,0,0,10.8,1.4,1.74,39,2,9147,1,1,0,5,8,3,10.666.666.666.666.600,0,0,5,14,2,14.8,0,Desistente
1,1,1,0,20,0,1,38,194,163,0,1,1,1,8.9,1.4,3.51,1,6,9238,1,1,0,6,8,5,11.6,0,0,6,8,4,11.75,0,Graduado
1,1,1,0,28,0,34,34,0,0,0,0,0,0,9.4,-0.8,-3.12,39,1,9238,1,1,0,6,11,1,13.0,0,0,6,12,0,0.0,0,Desistente
1,1,0,0,27,0,38,38,1,9,0,0,1,0,10.8,1.4,1.74,7,1,9147,1,3,0,5,9,3,12.0,0,0,5,11,4,13.625,0,Graduado
1,1,0,0,22,0,37,34,90,0,0,1,1,0,7.6,2.6,0.32,43,2,9500,1,1,11,14,14,12,12.333.333.333.333.300,2,11,14,14,12,12.333.333.333.333.300,2,Graduado
2,1,0,0,37,0,19,37,9,10,0,1,1,0,16.2,0.3,-0.92,39,1,9003,1,19,0,6,10,6,12.875,0,0,6,12,6,12.9,0,Matriculado
1,1,0,0,28,0,37,38,0,5,0,0,0,0,12.7,3.7,-1.7,7,1,8014,0,3,0,6,12,1,11.0,0,0,6,0,0,0.0,0,Desistente
2,1,0,0,43,0,37,37,9,9,0,1,0,0,8.9,1.4,3.51,39,1,9003,1,1,0,6,10,4,12.25,0,0,6,13,4,10.5,0,Desistente
1,1,1,0,32,0,37,37,9,9,0,0,0,0,10.8,1.4,1.74,43,1,9556,1,1,0,7,7,0,0.0,7,0,8,8,0,0.0,7,Desistente
1,1,0,0,20,0,1,1,9,9,0,0,1,1,15.5,2.8,-4.06,17,1,9238,1,1,0,6,11,4,10.75,0,0,6,13,5,11.5,0,Matriculado
4,1,0,0,35,0,38,1,9,4,0,0,1,1,9.4,-0.8,-3.12,39,1,9500,1,19,0,8,9,8,13.63,1,0,8,9,8,13.63,1,Graduado
1,1,1,0,21,0,37,37,0,0,0,0,1,0,7.6,2.6,0.32,1,1,9670,1,1,0,5,8,3,13.0,0,0,5,7,4,11.5,1,Graduado
1,1,1,0,18,0,19,19,7,9,0,0,1,1,12.4,0.5,1.79,1,4,9500,1,1,0,7,9,6,13.533.333.333.333.300,0,0,7,7,7,12.228.571.428.571.400,0,Matriculado
1,1,0,0,18,0,3,38,3,7,0,0,1,1,16.2,0.3,-0.92,1,1,9500,1,1,0,7,7,7,16.9,0,0,8,9,8,1.637.777.777.777.770,0,Graduado
1,1,1,0,18,0,19,19,5,8,0,0,1,0,16.2,0.3,-0.92,17,4,9238,1,1,0,6,10,5,12.0,0,0,6,11,4,12.0,0,Graduado
1,1,1,0,22,0,19,37,7,6,0,0,1,0,12.4,0.5,1.79,44,1,8014,0,39,3,6,6,6,12.5,0,2,6,7,6,13.285.714.285.714.200,0,Graduado
1,1,1,0,19,0,1,1,4,10,0,0,1,0,10.8,1.4,1.74,1,2,9500,1,1,0,8,8,7,12.764.285.714.285.700,0,0,8,8,7,12.764.285.714.285.700,0,Graduado
1,1,1,0,18,0,19,38,9,7,0,0,1,1,13.9,-0.3,0.79,18,2,9147,1,1,0,5,8,5,13.75,0,0,5,6,5,12.166.666.666.666.600,0,Graduado
1,1,1,0,19,0,39,1,3,4,0,1,1,0,12.4,0.5,1.79,1,2,171,1,1,0,0,0,0,0.0,0,0,0,0,0,0.0,0,Desistente
1,1,0,0,18,0,19,1,9,5,0,0,1,1,11.1,0.6,02.02,1,1,9500,1,1,0,7,7,7,14.604.285.714.285.700,0,0,8,9,8,1.568.333.333.333.330,0,Graduado
2,1,0,0,31,0,19,39,5,3,0,1,0,0,16.2,0.3,-0.92,39,1,9991,0,19,0,5,7,0,0.0,0,0,5,7,0,0.0,0,Desistente
2,1,0,0,33,0,1,19,1,5,0,1,1,1,9.4,-0.8,-3.12,39,1,8014,0,19,0,6,9,5,13.833.333.333.333.300,0,0,6,7,6,12.5,0,Graduado
1,1,1,0,19,0,19,38,7,7,0,0,1,1,9.4,-0.8,-3.12,1,3,9500,1,1,0,8,8,8,1.357.625,0,0,8,8,8,1.357.625,0,Graduado
1,1,1,0,18,0,38,38,7,7,0,0,1,1,12.7,3.7,-1.7,17,1,9238,1,1,0,6,7,6,15.142.857.142.857.100,0,0,6,6,6,15.833.333.333.333.300,0,Graduado
1,1,0,0,23,0,9,19,4,3,0,0,1,0,7.6,2.6,0.32,1,1,9147,1,1,0,5,8,3,10.666.666.666.666.600,0,0,5,8,5,11.6,0,Graduado
1,1,1,0,20,0,38,38,5,7,0,0,1,0,9.4,-0.8,-3.12,17,1,9238,1,1,0,6,11,5,11.2,0,0,6,6,6,12.0,0,Graduado
1,1,1,0,18,0,38,38,4,8,0,0,1,0,9.4,-0.8,-3.12,1,5,9500,1,1,0,8,8,8,1.376.375,0,0,8,8,8,1.376.375,0,Graduado
1,1,1,0,21,0,1,1,4,3,0,1,1,0,8.9,1.4,3.51,53,1,9085,1,42,7,9,10,8,13.25,0,4,9,14,5,12.2,0,Matriculado
1,1,0,0,22,0,19,38,5,6,0,0,1,1,12.7,3.7,-1.7,1,1,9238,1,1,0,6,10,5,10.714.285.714.285.700,0,0,6,10,5,12.2,0,Graduado
1,1,1,0,20,0,1,19,4,4,0,1,1,0,9.4,-0.8,-3.12,1,1,9238,1,1,0,6,6,6,12.166.666.666.666.600,0,0,6,7,6,11.666.666.666.666.600,0,Graduado
1,1,1,0,23,0,19,38,4,10,0,0,1,0,7.6,2.6,0.32,7,1,9500,1,3,1,7,8,6,14.357.142.857.142.800,0,1,7,8,6,14.357.142.857.142.800,0,Graduado
1,1,1,0,19,0,3,1,4,5,0,0,1,0,16.2,0.3,-0.92,17,2,9773,1,1,0,6,6,6,12.833.333.333.333.300,0,0,6,6,6,12.666.666.666.666.600,0,Graduado
1,1,1,0,19,0,1,37,1,1,0,0,1,0,10.8,1.4,1.74,17,6,9500,1,1,0,8,8,7,13.925.714.285.714.200,0,0,8,8,7,13.925.714.285.714.200,0,Graduado
1,1,0,0,26,0,19,38,7,4,0,0,1,0,10.8,1.4,1.74,39,1,9991,0,1,0,5,9,2,12.0,0,0,5,9,3,11.0,0,Desistente
1,1,1,0,18,0,1,37,4,3,0,0,1,0,16.2,0.3,-0.92,1,6,9500,1,1,0,7,7,7,1.344.285.714.285.710,0,0,8,9,8,13.744.444.444.444.400,0,Graduado
1,1,1,1,18,0,1,37,7,7,0,0,1,0,9.4,-0.8,-3.12,18,1,9119,1,1,0,5,5,1,16.0,0,0,5,5,0,0.0,0,Desistente
1,1,1,1,20,0,38,37,9,9,0,0,1,0,16.2,0.3,-0.92,44,1,9003,1,39,0,6,8,6,13.125,0,0,6,10,6,13.2,0,Graduado
1,1,0,1,19,0,3,1,4,4,0,0,1,0,15.5,2.8,-4.06,1,1,9670,1,1,0,6,7,0,0.0,0,0,6,6,0,0.0,0,Desistente
1,1,0,1,32,0,37,37,9,9,0,0,0,0,10.8,1.4,1.74,43,1,9991,0,1,5,9,9,5,11.4,0,4,4,4,4,11.0,0,Desistente
2,1,0,1,31,0,19,19,4,4,0,0,0,0,9.4,-0.8,-3.12,39,1,9130,1,1,0,4,12,2,11.0,2,0,5,9,3,11.666.666.666.666.600,0,Desistente
1,1,0,1,25,0,1,19,4,5,0,0,1,0,13.9,-0.3,0.79,39,1,9119,1,19,0,5,13,1,11.0,0,0,5,11,1,10.0,0,Matriculado
1,1,1,0,21,0,19,3,9,1,0,0,1,0,16.2,0.3,-0.92,42,1,9085,1,39,2,6,14,5,13.666.666.666.666.600,0,2,6,10,5,13.0,0,Graduado
2,1,0,0,31,0,37,37,4,9,0,0,0,0,12.7,3.7,-1.7,43,1,9991,0,1,2,6,10,4,11.75,0,0,5,6,1,10.0,0,Desistente
2,1,0,0,34,0,37,37,5,5,0,0,1,0,16.2,0.3,-0.92,39,1,9853,1,1,0,7,11,1,10.0,0,0,7,7,1,13.0,0,Desistente
1,1,0,0,18,0,19,19,9,9,0,0,1,1,11.1,0.6,02.02,1,1,9238,1,1,0,6,8,6,13.5,0,0,6,9,6,12.833.333.333.333.300,0,Graduado
1,1,1,0,19,0,19,19,9,9,0,1,1,0,12.4,0.5,1.79,1,3,9238,1,1,0,6,0,0,0.0,0,0,6,0,0,0.0,0,Desistente
1,1,1,0,21,0,19,37,3,6,0,1,1,0,8.9,1.4,3.51,53,1,9670,1,42,0,6,12,1,12.0,0,0,6,11,1,11.0,0,Matriculado
1,1,1,0,18,0,38,37,5,3,0,0,0,0,9.4,-0.8,-3.12,1,2,9853,1,1,0,6,11,3,13.0,0,0,6,10,5,11.8,0,Desistente
1,1,1,0,20,0,19,39,4,8,0,0,1,0,11.1,0.6,02.02,1,1,9254,1,1,0,6,7,6,14.833.333.333.333.300,0,0,6,6,6,16.0,0,Graduado
1,1,1,0,20,0,38,37,9,5,0,0,1,0,15.5,2.8,-4.06,43,1,9773,1,1,0,6,6,6,11.833.333.333.333.300,0,0,6,7,6,12.857.142.857.142.800,0,Graduado
1,1,1,0,18,0,38,38,7,8,1,0,1,1,11.1,0.6,02.02,17,3,9670,1,1,0,6,10,5,12.0,0,0,6,11,5,12.333.333.333.333.300,0,Graduado
1,1,1,0,19,0,38,38,7,8,0,0,1,0,7.6,2.6,0.32,1,1,9238,1,1,0,6,11,4,12.75,0,0,6,7,6,11.333.333.333.333.300,0,Graduado
1,1,1,0,19,0,19,19,5,1,0,0,1,0,12.7,3.7,-1.7,43,1,9085,1,1,0,5,5,0,0.0,5,0,5,7,4,14.75,1,Matriculado
4,1,1,0,30,0,3,1,5,5,0,0,1,1,11.1,0.6,02.02,39,1,9130,1,1,0,6,7,0,0.0,0,0,6,16,1,10.0,0,Desistente
1,1,1,0,19,0,19,38,5,5,0,0,1,0,11.1,0.6,02.02,17,1,9238,1,1,0,6,6,6,12.0,0,0,6,7,6,12.857.142.857.142.800,0,Graduado
1,1,1,0,19,0,38,37,7,7,0,0,1,0,12.7,3.7,-1.7,1,3,9556,1,1,0,7,9,7,11.677.777.777.777.700,0,0,8,8,8,13.8,0,Graduado
1,1,1,0,19,0,1,37,4,7,0,0,1,1,12.7,3.7,-1.7,1,4,9500,1,1,0,8,8,7,13.6,0,0,8,8,7,13.6,0,Graduado
1,1,1,0,19,0,19,38,9,9,0,0,1,0,12.4,0.5,1.79,1,1,9085,1,1,0,6,7,6,16.0,0,0,6,8,6,15.875,0,Graduado
1,1,1,0,20,0,1,1,3,3,0,0,1,0,7.6,2.6,0.32,1,3,9238,1,1,0,6,9,5,11.8,0,0,6,7,6,11.5,0,Graduado
1,1,0,1,25,0,19,37,9,3,0,1,1,0,13.9,-0.3,0.79,42,1,9119,1,1,0,5,5,0,0.0,0,2,6,7,2,14.0,0,Desistente
1,1,0,1,19,0,19,19,9,9,0,0,1,0,12.4,0.5,1.79,1,2,9773,1,1,0,6,0,0,0.0,0,0,6,0,0,0.0,0,Desistente
2,1,0,0,34,0,37,19,7,3,0,1,1,1,9.4,-0.8,-3.12,39,1,9853,1,1,0,6,7,6,16.142.857.142.857.100,0,0,6,10,6,16.2,0,Graduado
1,1,1,0,18,0,38,37,9,5,0,0,1,1,12.7,3.7,-1.7,18,2,9500,1,1,0,8,8,7,11.785.714.285.714.200,0,0,8,8,7,11.785.714.285.714.200,0,Graduado
1,1,1,0,18,0,1,1,4,5,0,0,1,1,9.4,-0.8,-3.12,1,6,9500,1,1,0,8,8,8,1.342.375,0,0,8,8,8,1.342.375,0,Graduado
1,1,0,0,20,0,38,38,9,10,0,0,1,0,11.1,0.6,02.02,1,1,9670,1,1,0,6,8,6,12.5,0,0,6,10,5,14.166.666.666.666.600,0,Graduado
1,1,1,0,20,0,19,37,9,7,0,0,1,1,10.8,1.4,1.74,17,2,9500,1,1,0,8,8,7,12.464.285.714.285.700,0,0,8,8,7,12.464.285.714.285.700,0,Graduado
1,1,0,0,23,0,38,38,191,193,0,1,1,0,8.9,1.4,3.51,53,1,9991,0,1,6,11,18,8,12.375,0,3,9,15,5,12.6,0,Matriculado
1,1,0,0,28,0,37,37,6,6,0,0,1,0,10.8,1.4,1.74,39,1,9670,1,1,0,6,8,1,10.0,0,0,6,9,0,0.0,0,Desistente
1,1,0,0,18,0,37,19,9,10,0,0,1,0,15.5,2.8,-4.06,17,1,9773,1,1,0,6,8,5,12.6,0,0,6,10,6,12.428.571.428.571.400,0,Matriculado
1,1,1,0,19,0,19,38,9,9,0,0,1,0,16.2,0.3,-0.92,43,1,9147,1,1,0,5,5,5,12.6,0,0,5,6,4,12.4,0,Graduado
2,1,1,0,34,0,38,37,9,8,0,0,1,0,7.6,2.6,0.32,1,1,9147,1,1,0,5,7,2,10.0,0,0,5,6,4,12.0,0,Desistente
2,1,0,0,35,0,37,37,7,8,0,0,1,0,8.9,1.4,3.51,51,1,9853,1,1,0,7,7,0,0.0,0,0,6,0,0,0.0,0,Desistente
1,1,0,0,32,0,37,37,9,7,0,0,1,0,12.4,0.5,1.79,7,1,9991,0,40,0,5,7,5,11.6,0,0,5,8,5,12.333.333.333.333.300,0,Graduado
1,1,1,0,19,0,19,19,4,7,0,0,1,0,11.1,0.6,02.02,17,2,9254,1,1,0,6,8,6,12.166.666.666.666.600,0,0,6,6,6,13.5,0,Graduado
1,1,1,0,18,0,1,19,9,7,0,0,1,0,11.1,0.6,02.02,17,5,9670,1,1,0,6,10,4,13.6,0,0,6,7,5,12.666.666.666.666.600,0,Graduado
2,1,0,0,35,0,37,37,9,9,0,0,0,0,9.4,-0.8,-3.12,39,1,9147,1,1,0,5,8,4,12.5,1,0,5,8,5,11.8,0,Desistente
1,1,0,1,24,0,1,12,4,5,0,0,1,1,12.4,0.5,1.79,39,1,8014,0,1,0,6,6,4,12.25,0,0,6,10,4,11.5,0,Matriculado
1,1,1,0,20,0,19,37,9,9,0,0,1,1,13.9,-0.3,0.79,17,1,9238,1,1,0,6,7,6,11.714.285.714.285.700,0,0,6,8,6,12.625,0,Graduado
1,11,1,1,18,1,19,19,4,9,0,0,1,1,16.2,0.3,-0.92,1,3,9773,1,1,0,6,7,6,13.5,0,0,6,7,6,13.0,0,Graduado
1,1,1,1,20,0,38,19,7,9,0,0,1,1,10.8,1.4,1.74,1,3,9500,1,1,0,8,8,7,13.024.285.714.285.700,0,0,8,8,7,13.024.285.714.285.700,0,Graduado
1,1,1,1,18,0,1,19,4,7,0,0,0,0,9.4,-0.8,-3.12,17,5,9254,1,1,0,6,12,0,0.0,0,0,6,0,0,0.0,0,Desistente
1,1,0,1,18,0,19,19,4,4,0,0,1,1,12.4,0.5,1.79,1,1,9119,1,1,0,5,6,5,17.333.333.333.333.300,0,0,5,8,5,18.571.428.571.428.500,0,Graduado
1,1,0,1,20,0,19,37,5,7,0,0,1,1,9.4,-0.8,-3.12,1,1,9670,1,1,0,5,7,4,11.0,0,0,5,7,4,11.5,0,Graduado
